Depth,Nodes,TimeMs
8,1169309,405
8,5099224,1821
8,8167382,2860
8,5149676,1871
8,7487087,2804
8,3621638,1331
8,2552834,970
8,2066631,776
8,345194,127
8,32,1
8,1931888,646
8,2746346,1075
8,920224,299
8,1085840,379
8,298480,106
8,30,1
8,959742,414
8,1212644,503
8,838446,350
8,1273536,412
8,978786,423
8,637253,251
8,874294,330
8,424473,193
8,400834,174
8,240,1
8,240,1
8,15295758,5001
8,4771496,1560
8,4903396,1645
8,6944231,2436
8,25040381,7880
8,4167462,1437
8,2702551,901
8,3299745,1184
8,5430626,1927
8,2589902,1057
8,933021,285
8,5724912,1999
8,2507937,946
8,1106545,439
8,3873979,1489
8,2658584,1046
8,17402989,6035
8,3120549,1159
8,28445337,9402
8,25673258,7878
8,78957561,24624
8,31043860,9667
8,35641513,11044
8,1557274,479
8,2193397,662
8,1547385,439
8,3689603,1156
8,2213561,705
8,8050472,2417
8,1504108,443
8,596722,140
8,566647,156
8,762871,172
8,404861,91
8,475345,110
8,400904,104
8,212395,50
8,501619,113
8,374444,86
8,351939,73
8,652839,130
8,660101,135
8,178544,39
8,301825,69
8,386555,84
8,486975,101
8,886901,209
8,555153,117
8,527000,126
8,585983,121
8,743546,140
8,216654,45
8,328237,71
8,244509,69
8,1346799,267
8,561134,121
8,883866,189
8,529076,104
8,333831,61
8,287934,63
8,321613,68
8,517404,105
8,403592,79
8,251365,54
8,179905,30
8,437459,85
8,1053322,201
8,1588657,308
8,1576240,322
8,7294794,2406
8,3348036,1097
8,2644336,869
8,5371754,1793
8,5304771,1839
8,5591786,1960
8,9109869,3164
8,37832923,12661
8,16283120,5667
8,35495070,12058
8,16317027,6617
8,18334900,6584
8,2731949,966
8,2374990,815
8,404414,111
8,4097037,1152
8,1800870,548
8,10264182,3129
8,15176633,4440
8,7730909,2417
8,5869438,1871
8,2957028,861
8,4414185,1228
8,37679,22
8,2221624,735
8,6451070,2081
8,5344454,1532
8,4082224,1172
8,3356011,977
8,9107411,2986
8,11512216,3849
8,5537585,1986
8,12673337,4382
8,14381641,4798
8,1720015,749
8,5956336,2074
8,988883,380
8,833093,277
8,137099,49
8,209585,70
8,615848,202
8,551604,178
8,496986,145
8,1975452,616
8,2026443,695
8,1230799,346
8,692845,215
8,945813,314
8,262024,74
8,1046532,300
8,474223,160
8,1026519,306
8,1573520,490
8,591563,179
8,243632,65
8,32,1
8,361523,102
8,301103,95
8,199720,65
8,1716074,493
8,1383107,396
8,1062101,374
8,3629893,1141
8,664297,202
8,2324998,745
8,6021684,1872
8,1531297,472
8,564656,192
8,1403745,475
8,753931,241
8,1423423,460
8,241162,87
8,325292,98
8,650624,174
8,116785,41
8,1125588,327
8,978397,266
8,245971,84
8,738913,202
8,496329,138
8,652439,187
8,285852,91
8,593461,155
8,543996,127
8,326755,92
8,274925,78
8,552774,149
8,852630,228
8,891922,252
8,656243,169
8,712373,198
8,744844,197
8,1165533,342
8,560272,155
8,630327,162
8,943382,254
8,1166918,297
8,989769,271
8,571191,149
8,126362,42
8,84855,17
8,451693,84
8,1960008,371
8,822050,165
8,2317978,499
8,2032053,462
8,1738640,418
8,11033425,4002
8,15446132,5465
8,12212457,4832
8,13355212,4997
8,13306442,4854
8,6744918,2376
8,6727585,2388
8,8891028,3287
8,8238627,3011
8,7296619,2660
8,80112141,35439
8,43947149,16156
8,14420061,5568
8,11442961,4580
8,17334731,6366
8,5891321,2049
8,9521187,3756
8,22017986,8278
8,13458294,5137
8,6123805,2692
8,56184791,20511
8,6574136,2984
8,2850690,1377
8,11553285,5179
8,124315975,41546
8,31002727,11363
8,6533029,2288
8,591259,235
8,222039,89
8,1308301,468
8,2465864,779
8,18115210,5756
8,3563697,1161
8,955724,342
8,1944486,648
8,6593676,2038
8,177580,66
8,302597,109
8,493248,137
8,157568,57
8,118091,39
8,1250955,305
8,428156,112
8,1209908,317
8,2390869,586
8,466291,121
8,343705,88
8,262689,66
8,380670,99
8,224870,61
8,362392,78
8,458054,106
8,278641,78
8,303549,73
8,297592,56
8,513251,89
8,1040102,206
8,810422,161
8,1852329,360
8,1624638,329
8,1188157,259
8,1283287,274
8,6724861,2238
8,13114572,4230
8,18000795,6003
8,8694673,2884
8,9426572,3340
8,17365220,6423
8,19867125,7248
8,9369247,3584
8,11450809,4259
8,12142514,4694
8,16442458,6356
8,8643947,3612
8,3401519,1378
8,5299507,1988
8,26445208,9395
8,6073170,2280
8,31757009,11700
8,2512439,820
8,15497714,5005
8,1034274,334
8,1179630,365
8,1604189,516
8,10177660,3247
8,10416475,3130
8,9374533,2865
8,507207,161
8,1288227,360
8,2353599,710
8,3260322,958
8,2096500,594
8,3253921,955
8,677675,203
8,12337728,3298
8,3741039,1086
8,2765402,799
8,2257949,620
8,2253569,629
8,244345,75
8,389072,117
8,32,1
8,576261,150
8,579712,148
8,522571,152
8,384520,106
8,472729,129
8,875026,234
8,507550,123
8,2033872,486
8,7883788,2891
8,7773383,2815
8,64814613,23247
8,35710586,11581
8,41861355,14795
8,27358198,9216
8,28543970,10027
8,21563004,7937
8,6363289,2407
8,10867830,4024
8,9300977,3281
8,5806301,2245
8,10180976,3777
8,12311675,4715
8,32682319,12240
8,13221028,5291
8,5083052,1899
8,4782922,1861
8,27980932,9533
8,5512421,2098
8,17040842,6416
8,6527694,2560
8,5603242,2135
8,6284569,2143
8,1685744,664
8,4036425,1175
8,595779,182
8,721394,205
8,705187,181
8,850777,232
8,23195416,8322
8,48776457,17017
8,29318314,9973
8,8786481,3284
8,19376638,6849
8,15291588,5340
8,35354056,11629
8,24567446,8574
8,4471964,1669
8,8538184,3124
8,30032933,10814
8,20088057,7665
8,6853121,2616
8,9256917,3758
8,40133720,15484
8,10558939,4454
8,8300503,3571
8,30986603,13054
8,18269349,7864
8,47115895,19749
8,15208987,6454
8,70708764,28017
8,31497603,11752
8,47269699,17138
8,8162139,3077
8,75125681,27308
8,100408157,36505
8,55554955,19431
8,36094884,11887
8,39041183,13625
8,15481306,5265
8,93793924,30304
8,29371040,10201
8,10576752,4026
8,33387380,11380
8,8631993,3490
8,4790096,1949
8,5459162,2445
8,92196,42
8,188496,79
8,566442,190
8,146675,48
8,231797,58
8,843658,237
8,154472,48
8,481291,131
8,412693,107
8,1165582,337
8,394998,120
8,234891,56
8,781576,220
8,1534518,456
8,210463,74
8,230343,74
8,211514,56
8,414096,96
8,290253,74
8,738120,177
8,570601,149
8,612533,135
8,2943857,716
8,13493468,5234
8,15856746,6286
8,10513047,3799
8,16035681,5982
8,7940064,2732
8,26712295,8407
8,6994929,2529
8,8275388,2732
8,18612073,6211
8,6031819,2029
8,21332690,7735
8,3092916,1221
8,30206183,11420
8,20181085,7595
8,9626306,3122
8,17869218,5323
8,19368310,5832
8,32014617,9697
8,3477035,1061
8,2962700,968
8,1115929,279
8,593262,151
8,3862347,1031
8,4043817,1067
8,1437902,356
8,229764,60
8,929276,236
8,414814,102
8,3503475,718
8,670005,131
8,743123,169
8,656523,160
8,1463626,332
8,498418,116
8,315798,69
8,204667,43
8,1089664,220
8,663039,122
8,514059,98
8,488565,112
8,577200,137
8,901443,184
8,22974,7
8,40,1
8,380198,75
8,511639,114
8,729033,162
8,246433,52
8,442885,88
8,1132089,264
8,2442459,674
8,10482098,4185
8,28676238,10417
8,2296399,754
8,2741000,1054
8,6186182,2139
8,1789432,634
8,2785840,1026
8,1680534,611
8,16011554,5768
8,13452138,5062
8,9242351,3156
8,11497813,4287
8,4295128,1730
8,2259915,978
8,6312091,2508
8,8468266,3656
8,5787207,2606
8,3390053,1482
8,3055241,1314
8,186239,71
8,1448891,506
8,3861615,1388
8,7264561,2400
8,30254,15
8,40145762,13348
8,2967376,1215
8,7812910,2954
8,161306,69
8,32,1
8,4569518,1798
8,10794502,3985
8,1722813,670
8,1044724,361
8,1580246,518
8,1086072,383
8,576627,196
8,3197151,1044
8,4148925,1487
8,4427051,1530
8,4462829,1516
8,5730234,1953
8,5522813,1936
8,8486526,2811
8,964101,337
8,2987574,1056
8,1906726,620
8,2074911,700
8,1452724,512
8,586926,193
8,2521207,857
8,3565618,1127
8,10077572,3437
8,5009058,1707
8,1106551,431
8,757719,269
8,140475,57
8,85069,28
8,41556,15
8,237086,58
8,577738,162
8,206453,58
8,206295,53
8,248415,63
8,361925,88
8,419694,100
8,332849,79
8,475761,111
8,236125,60
8,266161,73
8,180429,42
8,548949,145
8,282280,68
8,483558,141
8,285293,69
8,6418,2
8,22369,6
8,11869,3
8,6040,2
8,5916,1
8,3822,1
8,1843,1
8,48,1
8,6740,1
8,169,1
8,649,1
8,64,1
8,64,1
8,6408,1
8,52447,12
8,121920,24
8,155490,30
8,54516,15
8,72647,17
8,35520,10
8,9385,2
8,1976,1
8,2990,1
8,8052,2
8,67147,19
8,18281,5
8,42163,9
8,121900,21
8,1622,1
8,48,1
8,13042,3
8,93447,17
8,373523,68
8,229235,51
8,217369,40
8,98162,22
8,90006,19
8,403383,74
8,231458,42
8,264810,51
8,253288,60
8,192207,42
8,149269,32
8,61438,15
8,69812,20
8,23082,5
8,39492,8
8,100522,17
8,219352,45
8,249051,50
8,487880,103
8,485658,98
8,23484,6
8,207230,43
8,152360,33
8,24506,6
8,54165,9
8,60509,10
8,128835,20
8,328172,65
8,117961,27
8,115834,27
8,56,1
8,103242,19
8,75842,14
8,86087,20
8,287786,50
8,222795,52
8,97883,23
8,52691,11
8,21661,5
8,93371,25
8,33838,10
8,49054,9
8,29176,7
8,28695,7
8,42200,10
8,16020,3
8,24268,5
8,4616,1
8,20225,3
8,63100,11
8,8182082,2535
8,10516751,3395
8,15809135,5068
8,12313699,3865
8,8675390,2826
8,41153064,12695
8,11970312,4222
8,19507997,7195
8,12128764,4437
8,7107962,2581
8,7368104,2924
8,6764784,2480
8,5692917,2099
8,3450144,1086
8,4626186,1446
8,4564138,1747
8,662109,225
8,4984984,1600
8,12420587,3894
8,10250388,3272
8,7383702,2297
8,1089790,363
8,1237165,356
8,308706,90
8,250116,70
8,363115,98
8,254412,80
8,196804,65
8,280612,70
8,273442,90
8,138414,36
8,183835,55
8,136272,39
8,418388,103
8,189128,56
8,232524,55
8,131084,27
8,87304,17
8,159335,26
8,94882,20
8,346690,72
8,278720,65
8,114571,27
8,736307,152
8,468832,90
8,102168,23
8,192658,43
8,796343,153
8,347472,68
8,268288,52
8,529829,106
8,692836,163
8,280279,61
8,856202,202
8,2104912,433
8,1524051,356
8,765933,176
8,35876744,12793
8,20343004,7258
8,8078090,2809
8,5417210,1857
8,1756236,551
8,5871184,2068
8,25875201,9509
8,10685845,3701
8,16796238,5886
8,9301656,3315
8,10798371,3784
8,6053836,2282
8,20998486,8823
8,9174739,3548
8,15343891,5766
8,11740320,4744
8,10929451,4289
8,64550205,24517
8,1098678,466
8,2871401,1200
8,4513174,1730
8,5033495,1913
8,621433,223
8,809450,345
8,890891,235
8,2391030,655
8,522601,166
8,1328388,394
8,368817,118
8,286377,79
8,240483,71
8,387116,103
8,495575,147
8,1048108,325
8,592882,175
8,165853,54
8,213398,55
8,266010,59
8,137843,35
8,227776,51
8,271652,72
8,96773,28
8,231092,65
8,1152859,294
8,338140,88
8,531999,142
8,248529,69
8,447260,115
8,242367,64
8,70498,21
8,48381,16
8,21709,6
8,26170,11
8,46192,17
8,144,1
8,136,1
8,29503626,9458
8,30334557,10584
8,10946015,3717
8,7015842,2529
8,5915111,1885
8,6713446,2290
8,5648186,2271
8,771951,230
8,1005005,376
8,581129,180
8,1211207,411
8,1256203,426
8,1029789,302
8,1121067,347
8,2314559,871
8,1909127,710
8,2439117,825
8,3224567,1109
8,3107670,1044
8,2450821,860
8,1920724,630
8,3376644,1105
8,2565650,881
8,4298465,1457
8,2895221,949
8,1304852,459
8,1825181,618
8,1327437,469
8,1659616,639
8,1837278,636
8,1956664,642
8,1950676,623
8,1441015,482
8,1313677,404
8,1159690,366
8,752092,219
8,653776,198
8,1253712,354
8,1946216,628
8,1881216,579
8,120774,35
8,419810,101
8,336849,83
8,597461,163
8,160996,44
8,371731,89
8,282392,82
8,359647,95
8,562471,141
8,349282,83
8,443999,117
8,444685,126
8,99483,28
8,145656,41
8,281508,72
8,103836,26
8,25523,7
8,28529,6
8,23756,5
8,12365,3
8,22885,5
8,19877,5
8,13820,3
8,27216,6
8,28670,5
8,21177,4
8,19165,5
8,22136,5
8,12831,3
8,15836,3
8,26617,6
8,63174,10
8,108715,17
8,42833,9
8,59975,11
8,19539,4
8,64113,16
8,10031,2
8,67689,15
8,24848,9
8,28549,8
8,32,1
8,14483,2
8,42279,9
8,48,1
8,56,1
8,7761,1
8,13353,2
8,18392,4
8,10918,3
8,9554,2
8,104788,16
8,67602,19
8,133872,27
8,89044,18
8,93629,23
8,56182,13
8,114159,29
8,41336,13
8,36283,9
8,49582,10
8,70140,13
8,23814,5
8,56,1
8,36151,7
8,56,1
8,45826,8
8,87536,15
8,179,1
8,57768,14
8,50823,13
8,100472,18
8,50062,10
8,10116,2
8,32100,7
8,173826,34
8,231654,56
8,241619,56
8,363925,79
8,201067,36
8,113093,22
8,163787,44
8,194492,51
8,63806,13
8,47706,9
8,33097,7
8,79650,16
8,90324,18
8,32,1
8,72774,19
8,40450,8
8,57460,13
8,33057,7
8,60512,18
8,74320,19
8,87521,27
8,84764,21
8,39773,9
8,44787,9
8,23842,6
8,40,1
8,40,1
8,27477,7
8,25403,5
8,22547,6
8,42899,13
8,57355,17
8,47778,11
8,41665,8
8,16174,4
8,33605,9
8,29199,8
8,41614,8
8,61838,16
8,216,1
8,31859,6
8,47579,9
8,95789,17
8,24733,6
8,86737,16
8,84822,15
8,40097,7
8,55047,9
8,121080,19
8,131240,25
8,15199293,5119
8,22916701,7530
8,20132672,6710
8,30239730,10069
8,8792087,3133
8,9169382,3606
8,13635209,4941
8,5136295,1928
8,5066573,1830
8,8054686,2820
8,3585483,1109
8,6092676,2103
8,2703404,836
8,3424107,1057
8,2888449,899
8,2988267,985
8,12336269,3843
8,2508298,800
8,3600115,1203
8,5861619,1732
8,728394,252
8,1348903,455
8,4471502,1361
8,1129152,381
8,5587561,1643
8,2311442,660
8,2769893,845
8,8804949,2532
8,1176186,370
8,1072628,291
8,783617,202
8,325327,90
8,36592381,11890
8,17705228,5785
8,31706474,10260
8,7607871,2746
8,5793546,1938
8,24485336,7889
8,7197058,2635
8,6573964,2426
8,8526133,3174
8,19580946,7909
8,11864176,4320
8,70374198,23239
8,4320292,1865
8,4673094,1965
8,8432653,2994
8,8982890,3354
8,5802008,2041
8,1077546,454
8,4626191,1637
8,23268590,8020
8,911728,253
8,3485855,1154
8,1457044,430
8,4485026,1418
8,945626,317
8,2642013,872
8,956141,322
8,877012,309
8,2863806,914
8,1681148,564
8,583487,171
8,662113,197
8,254694,77
8,1456590,456
8,788761,285
8,509385,193
8,308455,90
8,214038,82
8,48,1
8,210185,84
8,371331,105
8,162934,43
8,205058,76
8,342364,95
8,1230059,353
8,488194,125
8,909836,228
8,526548,131
8,545465,123
8,654782,151
8,572798,140
8,383844,73
8,309711,68
8,378365,89
8,359649,80
8,138296,32
8,320607,83
8,622971,155
8,356971,84
8,270677,67
8,301441,62
8,197744,35
8,220537,46
8,140267,38
8,205670,40
8,273713,68
8,234626,53
8,868569,175
8,1498105,362
8,1262874,279
8,1170012,269
8,6574442,2454
8,15907914,5412
8,12846647,4375
8,12870674,4315
8,7334711,2536
8,9819989,2980
8,17086460,5451
8,3219801,987
8,7414723,1925
8,10107400,2907
8,11450266,3161
8,8803395,2621
8,11035952,3389
8,45001284,12962
8,6142199,1983
8,8329616,2747
8,9627202,2734
8,6258082,2010
8,16659303,4821
8,61813872,18229
8,17934759,6511
8,3225842,1364
8,82230637,29888
8,35442412,10586
8,7436021,2211
8,633147,205
8,562154,211
8,1956193,624
8,714534,199
8,2008846,524
8,3051574,837
8,13294462,4550
8,11485969,4368
8,14836428,4760
8,8040543,2633
8,8060714,2756
8,7175539,2502
8,11662623,3839
8,20166856,6947
8,17553041,6844
8,12593678,4663
8,6224889,2077
8,2304027,739
8,2938772,997
8,3203366,1214
8,4227076,1489
8,6504539,2207
8,7742134,2421
8,9588399,2770
8,13446198,4024
8,9454480,3006
8,3617535,943
8,4185241,1301
8,1284652,431
8,1934020,562
8,4098130,1295
8,3848895,1223
8,3170165,912
8,3556706,1038
8,6136642,1806
8,864920,274
8,1593736,565
8,570481,165
8,961295,343
8,668818,219
8,564196,177
8,3787212,1209
8,4309744,1344
8,2798557,967
8,2058686,677
8,4948205,1504
8,1104064,366
8,932260,291
8,1361753,398
8,632172,214
8,636989,176
8,507655,146
8,302965,88
8,1684867,513
8,845016,255
8,549703,161
8,1140293,318
8,1006922,281
8,714726,219
8,799933,231
8,198258,53
8,922383,270
8,395491,128
8,140499,44
8,136,1
8,1261810,411
8,497384,147
8,222036,62
8,224141,67
8,464266,137
8,311509,104
8,524273,132
8,583934,169
8,386242,115
8,231300,69
8,67862,25
8,39054,12
8,77624,22
8,329994,92
8,1576649,415
8,448767,137
8,521821,136
8,1354055,363
8,1392236,444
8,1955507,633
8,1857529,561
8,2943187,900
8,800300,230
8,1113673,329
8,1448751,426
8,1194891,331
8,2090071,637
8,458525,140
8,965722,258
8,1277154,357
8,1055447,283
8,957872,295
8,2239773,697
8,415719,124
8,245830,74
8,414198,131
8,41830,20
8,144,1
8,135904,45
8,251290,92
8,160102,58
8,144,1
8,290722,90
8,188736,53
8,162348,46
8,465444,129
8,704511,218
8,454315,106
8,1501273,361
8,248824,55
8,54604,12
8,42107,9
8,117914,24
8,183826,39
8,195878,35
8,85634,23
8,55829,13
8,92062,21
8,68187,13
8,20667,4
8,69097,12
8,62906,14
8,46948,10
8,20162,5
8,35981,7
8,35984,11
8,27963,9
8,123,1
8,33838,8
8,56008,17
8,22041,7
8,11691,3
8,21975,6
8,20015,6
8,35053,9
8,56953,11
8,33811,7
8,34886,8
8,132270,29
8,7031,1
8,80609,15
8,38935,9
8,60146,11
8,25064,5
8,27882,5
8,20699,4
8,21903,4
8,57765,14
8,171564,47
8,49368,13
8,54449,12
8,128605,26
8,56604,11
8,29792,5
8,92452,18
8,30782,6
8,2328,1
8,56,1
8,53541,14
8,20693,5
8,14308,3
8,49956,12
8,56539,12
8,5445809,1774
8,4709254,1396
8,8407336,2858
8,5211211,1861
8,2815822,1009
8,3933658,1522
8,11578200,4433
8,9738521,3765
8,10097094,4073
8,11230842,4344
8,5186915,2071
8,43220104,17079
8,18754813,7508
8,19140478,8034
8,15056064,5932
8,3388396,1353
8,2301062,864
8,3656570,1104
8,5684132,1674
8,2380019,717
8,2492486,772
8,1862681,577
8,2151863,593
8,1280100,342
8,2175748,595
8,13320395,4617
8,16701744,5654
8,14304002,4938
8,26964409,9242
8,7598350,2556
8,8388875,2739
8,2675226,939
8,4340377,1679
8,1501146,601
8,1395625,429
8,1480547,450
8,2765206,764
8,8276785,2291
8,9714726,2877
8,33764111,9913
8,19582875,5906
8,3886169,1256
8,1364316,410
8,4652578,1523
8,4984176,1708
8,13936525,4764
8,15740256,5251
8,17041076,5287
8,4586939,1415
8,4765316,1625
8,1570035,500
8,1706678,570
8,7015162,2124
8,2251520,715
8,2494959,754
8,2124867,673
8,2854134,822
8,1722588,484
8,485382,135
8,174600,39
8,852721,193
8,622616,171
8,876204,214
8,519242,145
8,1699436,472
8,679531,186
8,641165,187
8,124008,44
8,437625,116
8,875298,230
8,339106,90
8,697425,208
8,78557,26
8,129272,38
8,911797,235
8,610319,169
8,176634,46
8,237011,73
8,308572,109
8,395483,115
8,670204,216
8,536637,150
8,950233,256
8,362038,86
8,1005186,268
8,48,1
8,704775,201
8,925830,250
8,642257,174
8,700674,180
8,632714,168
8,896996,262
8,1125100,349
8,500237,126
8,151435,41
8,213657,62
8,206643,48
8,582305,151
8,697038,196
8,1204475,332
8,547149,151
8,475897,123
8,1074907,308
8,410595,109
8,878985,224
8,659479,182
8,1535819,411
8,590221,183
8,1628200,432
8,632888,178
8,830580,211
8,575377,158
8,1529023,386
8,815062,233
8,812130,211
8,592459,155
8,332485,88
8,953173,242
8,1361002,371
8,1549131,427
8,1612937,371
8,1428392,406
8,851661,227
8,1170935,312
8,2129443,593
8,128,1
8,2125219,622
8,3792167,1083
8,1329003,341
8,913331,243
8,677237,181
8,460719,116
8,705307,202
8,287925,72
8,274945,72
8,59618,21
8,362428,92
8,263479,64
8,1581108,432
8,282759,67
8,992547,265
8,2780645,760
8,1949791,529
8,1733688,450
8,2178169,584
8,1558326,383
8,2561033,668
8,810289,210
8,693310,193
8,1646138,405
8,1704388,413
8,1839744,496
8,1941282,507
8,314078,101
8,358113,115
8,1194884,303
8,509350,139
8,898800,216
8,404070,116
8,708682,185
8,591884,162
8,2035224,470
8,775861,190
8,184,1
8,759417,249
8,1300385,388
8,453357,114
8,273572,74
8,253046,63
8,518563,166
8,114223,40
8,334802,85
8,841197,243
8,179458,46
8,191770,57
8,133874,44
8,1083042,302
8,194741,51
8,29903,10
8,44295,13
8,14403,5
8,132826,38
8,49822,17
8,21495,6
8,45576,15
8,310053,92
8,256974,84
8,429866,111
8,683280,195
8,727872,198
8,191457,51
8,169732,53
8,64897,23
8,68934,20
8,103877,20
8,80966,16
8,74583,13
8,58539,13
8,1431,1
8,31163,7
8,185327,36
8,133316,24
8,98657,17
8,106658,17
8,72603,13
8,141868,32
8,102163,24
8,98361,20
8,36144,7
8,65843,12
8,73809,18
8,71188,14
8,58454,13
8,61950,15
8,71651,14
8,104159,21
8,102109,22
8,49904,10
8,34176,7
8,21494,5
8,8471,1
8,26829,5
8,35247,7
8,65348,17
8,81736,14
8,77488,15
8,19631,4
8,48500,9
8,60868,11
8,26555,7
8,23622,4
8,46516,10
8,83082,17
8,78551,15
8,49431,10
8,35409,6
8,12616,2
8,74792,15
8,115823,30
8,292476,61
8,155988,30
8,172452,41
8,85164,16
8,82007,17
8,9678808,3140
8,6548651,2157
8,18892503,5908
8,19579802,6206
8,11988805,3556
8,18159830,5542
8,7760917,2422
8,8818517,2734
8,4131046,1248
8,6831096,2085
8,28457300,8484
8,40089782,11952
8,27727999,8710
8,28979423,8923
8,19467873,6666
8,41978161,13936
8,57097938,17205
8,5672020,1811
8,8333007,2884
8,3618317,1275
8,5758495,2076
8,4351456,1309
8,3756826,1148
8,1490456,483
8,3041209,1093
8,7392711,2655
8,1680772,569
8,1003280,352
8,2253991,710
8,1761885,634
8,2978024,1043
8,7835089,2479
8,3228977,1026
8,2652604,834
8,2691172,912
8,7212801,2286
8,1935342,592
8,3192766,1126
8,9063659,2838
8,2870516,977
8,1816780,601
8,2574707,863
8,3414965,1086
8,11384036,3698
8,1381021,442
8,1364283,454
8,98182,37
8,7947676,2539
8,10622193,3122
8,1563441,504
8,14907975,4697
8,3620426,1112
8,2588128,817
8,10305269,3046
8,1634315,476
8,2281170,720
8,892357,270
8,30091,11
8,50555,16
8,78567,22
8,53246,13
8,28968,7
8,30661,8
8,54982,13
8,41245,9
8,68200,13
8,23680,6
8,13405,3
8,27977,7
8,33775,13
8,63137,15
8,67585,14
8,59556,13
8,73699,14
8,59536,12
8,92676,18
8,26502,6
8,20078,5
8,50219,13
8,28492,5
8,50424,11
8,53135,11
8,27627,6
8,138905,22
8,56855,10
8,46986,8
8,94146,15
8,47096,8
8,81508,14
8,77659,14
8,239761,42
8,674796,152
8,19065664,5641
8,24604419,7288
8,19489972,5886
8,6708267,2100
8,14387474,4731
8,12287897,4069
8,5647125,1845
8,67336249,20575
8,41398775,10790
8,38523867,9703
8,71155123,17420
8,41140125,10806
8,6123593,1602
8,8247711,2170
8,248,1
8,272,1
8,18817385,4831
8,7879948,1947
8,15774452,4319
8,23285991,6494
8,24556097,6811
8,25300915,6440
8,5877015,1302
8,4503523,960
8,5657345,1320
8,6520559,1464
8,3832031,777
8,5565600,1340
8,3032475,617
8,7741028,1630
8,589571,109
8,959511,206
8,2304481,560
8,2502607,545
8,2252005,510
8,1418401,299
8,1417691,319
8,971214,208
8,3014551,637
8,1235279,295
8,1025946,229
8,1237460,295
8,1019260,240
8,727232,160
8,265590,67
