Depth,Nodes,TimeMs
8,1482110,457
8,3018879,1018
8,1186184,323
8,332085,83
8,363594,99
8,237868,73
8,54165,16
8,48,1
8,263216,85
8,242361,84
8,340632,94
8,91696,25
8,289882,86
8,439873,137
8,398403,128
8,586792,166
8,553758,166
8,326569,110
8,445767,114
8,621178,208
8,762955,266
8,1008211,307
8,279286,81
8,389418,112
8,172818,38
8,127216,25
8,318812,74
8,827729,212
8,1049391,250
8,844610,214
8,1154752,252
8,1223402,268
8,1023203,234
8,891414,204
8,1355867,284
8,1046843,244
8,2145086,518
8,6438357,1564
8,3004762,683
8,2589555,618
8,6697130,2551
8,8242294,3060
8,10431061,3780
8,20163301,7387
8,9611378,3185
8,18573461,6133
8,33910508,11014
8,5334419,1807
8,56240893,18597
8,42066889,14669
8,8746232,2934
8,24924872,7742
8,1869262,593
8,2187398,656
8,5712736,1657
8,5879580,1707
8,31200138,8891
8,2811497,790
8,1318101,320
8,6356123,1735
8,1445625,320
8,1872354,453
8,2610612,672
8,761500,191
8,697572,162
8,5108673,1281
8,1675564,436
8,2855526,843
8,3746999,1102
8,1751405,514
8,6181812,1878
8,921887,302
8,1801223,484
8,2214609,641
8,2985457,867
8,437231,126
8,1264438,357
8,2523130,760
8,1563162,444
8,2036407,565
8,4365823,1260
8,3375620,887
8,11325302,3975
8,6476334,2070
8,8085969,2515
8,5240936,1626
8,9866741,3546
8,6534116,2151
8,7241295,2485
8,18360440,5942
8,21030521,7304
8,30590167,9206
8,10253114,3062
8,47706189,14907
8,9562374,2897
8,5418138,1914
8,10940792,3439
8,21658152,7280
8,26589901,8836
8,34652927,11504
8,48696302,16915
8,18403169,6740
8,28461900,9918
8,13034178,4680
8,31544123,10896
8,13373045,4989
8,15864330,5777
8,5773262,2246
8,816402,259
8,1692917,537
8,1567003,511
8,1567735,491
8,390071,129
8,1684159,434
8,612904,168
8,1053636,287
8,1077129,319
8,923704,265
8,1494418,440
8,955572,268
8,1281344,376
8,1929634,537
8,578966,184
8,237385,81
8,136,1
8,1460877,436
8,780877,229
8,979245,279
8,2141310,614
8,765973,258
8,635704,210
8,70723,19
8,182269,50
8,27683,7
8,79968,27
8,188941,51
8,202503,49
8,226907,64
8,297228,81
8,738994,187
8,493133,145
8,178346,46
8,398443,106
8,76140,20
8,192287,47
8,218702,51
8,241654,64
8,545667,127
8,298495,66
8,435493,111
8,161572,44
8,140593,43
8,124550,35
8,194729,47
8,231642,55
8,142237,27
8,77554,18
8,27909,5
8,66725,12
8,61605,12
8,67994,12
8,26779,5
8,37219,9
8,200454,40
8,132262,35
8,108613,27
8,149215,31
8,131131,29
8,44842,10
8,625,1
8,69079,16
8,44403,11
8,56722,11
8,26380,5
8,33540,6
8,28978,5
8,191574,30
8,29902,7
8,18604,4
8,56,1
8,53405,12
8,52622,13
8,38374,8
8,21943,4
8,34640,6
8,48,1
8,7628,2
8,11033,3
8,20687,5
8,25808,6
8,24091,5
8,8567,2
8,16256,4
8,4359,1
8,49754,9
8,86395,15
8,46201,7
8,110312,19
8,73793,14
8,2051,1
8,159787,30
8,67112,13
8,37452,7
8,11158767,3376
8,10719719,3355
8,3807994,1281
8,3820478,1283
8,4336360,1438
8,16767974,5957
8,11253513,4205
8,30430954,10396
8,5791472,2173
8,23286762,7374
8,6151660,1649
8,3347441,1019
8,1999828,689
8,3924949,1025
8,19011318,5411
8,2542679,641
8,1488686,364
8,2316738,639
8,7032544,2028
8,1316806,448
8,2126329,643
8,927390,259
8,8136741,2376
8,1113488,349
8,977990,316
8,242706,61
8,2050897,541
8,1250489,341
8,782196,233
8,340913,92
8,431765,123
8,622587,192
8,368691,109
8,764849,195
8,294164,72
8,387297,107
8,330346,91
8,268813,71
8,177858,49
8,112,1
8,838644,248
8,703469,204
8,207601,55
8,116330,30
8,194398,49
8,345081,105
8,345244,87
8,568389,142
8,484359,149
8,434347,129
8,937168,263
8,782912,204
8,311350,95
8,210905,52
8,427130,138
8,178122,55
8,139042,43
8,109494,28
8,216619,53
8,136985,38
8,17274,4
8,16749,3
8,20484,4
8,18702,5
8,9305,3
8,16559,5
8,31214,6
8,9687,2
8,54015,12
8,315639,72
8,357822,72
8,53335,11
8,113808,25
8,252190,46
8,166122,35
8,56535,11
8,130680,26
8,32,1
8,227190,48
8,252060,48
8,255694,49
8,272294,67
8,228206,42
8,442419,87
8,270076,75
8,561502,112
8,1509636,337
8,813201,173
8,988588,216
8,7885947,2691
8,11054049,3834
8,27744591,9869
8,16859771,6422
8,14692565,5509
8,43186568,16223
8,77630429,27822
8,18988224,6939
8,7340199,2756
8,3473928,1265
8,19952255,7851
8,11144348,4631
8,17629491,6611
8,43382440,15451
8,11891619,4645
8,20716121,7724
8,5960740,1758
8,4278709,1231
8,10018263,2995
8,14360501,4292
8,14569407,4488
8,11870098,3679
8,6455460,2097
8,5503039,1685
8,2004094,631
8,887823,249
8,2613866,764
8,2243021,678
8,955533,285
8,3208275,997
8,4681814,1510
8,2188676,692
8,2444361,747
8,9166295,2928
8,4147885,1384
8,2171896,624
8,6035610,1757
8,1828093,592
8,521938,178
8,373810,112
8,681250,211
8,835386,273
8,613020,192
8,676433,243
8,334483,100
8,133675,44
8,230724,58
8,219093,59
8,146690,40
8,119329,34
8,105119,25
8,149060,33
8,458149,113
8,178324,48
8,147248,42
8,175524,55
8,120119,41
8,88003,24
8,16106,5
8,21917,7
8,65662,18
8,433654,100
8,783186,165
8,348383,75
8,598181,122
8,664684,151
8,582879,141
8,380353,81
8,288676,61
8,342707,71
8,32,1
8,990296,227
8,293646,53
8,264467,46
8,122724,21
8,136531,26
8,195643,30
8,23995491,7942
8,14458040,4958
8,11956657,4004
8,4341066,1529
8,24178965,7971
8,3975500,1327
8,11207976,3809
8,20245128,6857
8,23509602,8067
8,9823759,3283
8,12662989,4342
8,2645788,849
8,4538890,1316
8,2748571,978
8,1378293,586
8,2113447,709
8,2216890,742
8,1142979,484
8,529982,212
8,839401,288
8,1912963,523
8,1316149,383
8,692227,214
8,141542,52
8,874157,267
8,2112490,693
8,513632,189
8,198791,73
8,254942,93
8,429472,151
8,166975,59
8,120283,47
8,599131,200
8,611558,235
8,373810,140
8,184,1
8,176,1
8,517651,165
8,232915,89
8,416348,121
8,520793,176
8,725932,271
8,4941699,1454
8,464073,123
8,706866,186
8,828082,213
8,337215,93
8,211558,53
8,366647,109
8,458534,116
8,392451,114
8,5559166,1413
8,3432135,925
8,2120470,601
8,1257148,340
8,1687799,498
8,6466896,2018
8,7486434,2560
8,5884621,1889
8,18806086,6248
8,8477231,2840
8,10666483,3370
8,9901578,3118
8,14924776,4815
8,80619326,24359
8,5600434,1854
8,9471463,2751
8,3498515,1283
8,2610316,748
8,2545712,895
8,8643788,2696
8,2096891,722
8,2073665,704
8,3240993,1062
8,7732612,2571
8,1648469,594
8,2399438,770
8,6436831,2115
8,2424883,859
8,3122788,929
8,2343866,762
8,3805203,1279
8,3504995,1157
8,5554139,1817
8,13050326,4181
8,2910438,1037
8,3963559,1349
8,6049169,2035
8,2086743,673
8,3501440,1197
8,3094528,1193
8,2645491,936
8,816044,310
8,943407,333
8,1399617,483
8,550812,189
8,924322,363
8,1614407,569
8,1059277,400
8,3589208,1266
8,2203249,805
8,3470607,1227
8,1386350,440
8,1485540,437
8,1031824,345
8,192,1
8,3311394,1158
8,3668135,1227
8,5537449,1709
8,2262911,715
8,4432233,1499
8,3763753,1198
8,822461,253
8,623160,198
8,2149905,674
8,922239,314
8,1377338,476
8,1413600,481
8,2844576,883
8,1834820,608
8,4182725,1482
8,1153307,382
8,790593,272
8,730879,325
8,285909,102
8,373850,126
8,691915,247
8,945230,331
8,800868,289
8,855961,312
8,559133,197
8,647584,216
8,344556,119
8,364901,124
8,50063,21
8,168,1
8,338352,117
8,1260947,354
8,203523,50
8,1385650,337
8,498325,124
8,775047,221
8,797973,217
8,266737,59
8,56,1
8,502427,131
8,1811605,468
8,1090810,281
8,1040255,263
8,95028,35
8,395482,102
8,368980,103
8,408051,131
8,314645,96
8,664554,188
8,632946,170
8,370568,91
8,659172,195
8,469885,120
8,410752,100
8,453083,129
8,661398,162
8,228463,52
8,89205,21
8,315664,73
8,385747,96
8,514178,140
8,194738,48
8,145875,36
8,114518,26
8,346223,91
8,236079,61
8,356840,81
8,383469,100
8,540183,161
8,254545,77
8,290168,93
8,158998,39
8,385797,120
8,160023,45
8,475355,148
8,442836,125
8,318769,105
8,427916,119
8,326078,97
8,67703,18
8,56,1
8,318361,96
8,445939,116
8,333248,96
8,470676,148
8,257520,68
8,232371,70
8,148168,50
8,367539,103
8,107290,32
8,271922,73
8,112444,31
8,281901,75
8,298641,67
8,6793,1
8,6197768,2100
8,5681896,1977
8,17361398,5908
8,5443499,1747
8,9958140,3089
8,4803931,1505
8,5248272,1618
8,16581075,5121
8,3129103,943
8,4767810,1361
8,6467018,2081
8,4558190,1502
8,7773000,2707
8,23440522,6691
8,14464758,4137
8,9401179,3162
8,9776077,3586
8,35076525,11644
8,51904573,17209
8,7716936,2661
8,18719486,5677
8,2734673,801
8,932018,300
8,1133766,324
8,31158228,8612
8,9047267,2329
8,4083510,1108
8,7169514,2051
8,4077739,1126
8,5626138,1592
8,4383251,1213
8,5683967,1606
8,14594464,4680
8,49854749,15492
8,50357909,16487
8,17487387,6110
8,8970482,3362
8,60705292,20153
8,16202638,5585
8,40815324,13923
8,18253426,6054
8,15801282,5186
8,18784698,6007
8,8961827,2968
8,18266509,6272
8,19108095,6151
8,16907463,5640
8,17435787,5454
8,15590944,4929
8,51130189,15810
8,31882894,10273
8,20203128,6788
8,12648920,4391
8,6752267,2411
8,7846915,3113
8,4256099,1759
8,7892640,3206
8,4728657,1770
8,4172822,1542
8,7496733,2471
8,10982628,3796
8,2216260,763
8,440172,130
8,4899209,1582
8,841649,290
8,1485209,395
8,550615,159
8,15455,8
8,2181879,609
8,1223576,355
8,756453,210
8,1065942,317
8,1792279,546
8,148178,52
8,844586,239
8,4606253,1363
8,2426435,775
8,1517527,484
8,1667047,529
8,515577,163
8,1008415,313
8,478865,151
8,1257433,411
8,7001751,2308
8,48898,9
8,54843,11
8,21375,3
8,19390,3
8,18880,5
8,28921,7
8,16492,4
8,39132,10
8,19010,5
8,40482,11
8,34663,9
8,40290,10
8,59148,11
8,18323,4
8,45954,8
8,64424,12
8,77029,18
8,58546,12
8,72724,15
8,66763,12
8,56459,11
8,34876,6
8,41747,8
8,46250,10
8,35176,7
8,88671,17
8,90199,19
8,117887,20
8,243826,45
8,45086,8
8,85264,15
8,376838,60
8,270497,54
8,374121,88
8,103643,28
8,231338,48
8,173272,30
8,139849,27
8,47258,9
8,38341,7
8,47598,10
8,150340,33
8,165899,32
8,187194,40
8,89933,25
8,69378,18
8,60053,12
8,74924,15
8,158951,34
8,356212,74
8,128527,29
8,96980,27
8,55685,15
8,67306,12
8,47950,8
8,52845,10
8,131928,25
8,132838,24
8,62531,14
8,48422,11
8,69508,18
8,92834,17
8,118602,21
8,114977,21
8,52156,11
8,107935,25
8,89666,17
8,111004,23
8,31333,6
8,100478,17
8,101634,25
8,92171,25
8,50039,12
8,39430,9
8,142049,35
8,172063,36
8,191370,34
8,121514,23
8,126216,29
8,273223,66
8,100333,19
